,RunId,iteration,Step,width,height,initial_sheep,initial_wolves,sheep_reproduce,wolf_reproduce,wolf_gain_from_food,grass,grass_regrowth_time,sheep_gain_from_food,escapeRange,Wolves,Sheep
1201,109,12,20,20,20,50,100,0.04,0.05,20,True,30,4,0.5,65,9
1202,109,12,30,20,20,50,100,0.04,0.05,20,True,30,4,0.5,20,6
1203,109,12,40,20,20,50,100,0.04,0.05,20,True,30,4,0.5,3,7
1204,109,12,50,20,20,50,100,0.04,0.05,20,True,30,4,0.5,2,12
1205,109,12,60,20,20,50,100,0.04,0.05,20,True,30,4,0.5,0,14
1206,109,12,70,20,20,50,100,0.04,0.05,20,True,30,4,0.5,0,31
1207,109,12,80,20,20,50,100,0.04,0.05,20,True,30,4,0.5,0,34
1208,109,12,90,20,20,50,100,0.04,0.05,20,True,30,4,0.5,0,37
1209,109,12,100,20,20,50,100,0.04,0.05,20,True,30,4,0.5,0,36
1210,110,12,0,20,20,50,150,0.04,0.05,20,True,30,4,0.5,150,50
1211,110,12,10,20,20,50,150,0.04,0.05,20,True,30,4,0.5,164,9
1212,110,12,20,20,20,50,150,0.04,0.05,20,True,30,4,0.5,73,3
1213,110,12,30,20,20,50,150,0.04,0.05,20,True,30,4,0.5,19,4
1214,110,12,40,20,20,50,150,0.04,0.05,20,True,30,4,0.5,8,4
1215,110,12,50,20,20,50,150,0.04,0.05,20,True,30,4,0.5,0,9
1216,110,12,60,20,20,50,150,0.04,0.05,20,True,30,4,0.5,0,8
1217,110,12,70,20,20,50,150,0.04,0.05,20,True,30,4,0.5,0,11
1218,110,12,80,20,20,50,150,0.04,0.05,20,True,30,4,0.5,0,16
1219,110,12,90,20,20,50,150,0.04,0.05,20,True,30,4,0.5,0,18
1220,110,12,100,20,20,50,150,0.04,0.05,20,True,30,4,0.5,0,21
1221,111,12,0,20,20,100,50,0.04,0.05,20,True,30,4,0.5,50,100
1222,111,12,10,20,20,100,50,0.04,0.05,20,True,30,4,0.5,62,34
1223,111,12,20,20,20,100,50,0.04,0.05,20,True,30,4,0.5,39,7
1224,111,12,30,20,20,100,50,0.04,0.05,20,True,30,4,0.5,22,7
1225,111,12,40,20,20,100,50,0.04,0.05,20,True,30,4,0.5,8,10
1226,111,12,50,20,20,100,50,0.04,0.05,20,True,30,4,0.5,2,15
1227,111,12,60,20,20,100,50,0.04,0.05,20,True,30,4,0.5,1,18
1228,111,12,70,20,20,100,50,0.04,0.05,20,True,30,4,0.5,0,26
1229,111,12,80,20,20,100,50,0.04,0.05,20,True,30,4,0.5,0,29
1230,111,12,90,20,20,100,50,0.04,0.05,20,True,30,4,0.5,0,36
1231,111,12,100,20,20,100,50,0.04,0.05,20,True,30,4,0.5,0,35
1232,112,12,0,20,20,100,100,0.04,0.05,20,True,30,4,0.5,100,100
1233,112,12,10,20,20,100,100,0.04,0.05,20,True,30,4,0.5,107,23
1234,112,12,20,20,20,100,100,0.04,0.05,20,True,30,4,0.5,74,5
1235,112,12,30,20,20,100,100,0.04,0.05,20,True,30,4,0.5,40,2
1236,112,12,40,20,20,100,100,0.04,0.05,20,True,30,4,0.5,8,0
1237,112,12,50,20,20,100,100,0.04,0.05,20,True,30,4,0.5,9,0
1238,112,12,60,20,20,100,100,0.04,0.05,20,True,30,4,0.5,2,0
1239,112,12,70,20,20,100,100,0.04,0.05,20,True,30,4,0.5,0,0
1240,112,12,80,20,20,100,100,0.04,0.05,20,True,30,4,0.5,0,0
1241,112,12,90,20,20,100,100,0.04,0.05,20,True,30,4,0.5,0,0
1242,112,12,100,20,20,100,100,0.04,0.05,20,True,30,4,0.5,0,0
1243,113,12,0,20,20,150,50,0.04,0.05,20,True,30,4,0.5,50,150
1244,113,12,10,20,20,150,50,0.04,0.05,20,True,30,4,0.5,58,43
1245,113,12,20,20,20,150,50,0.04,0.05,20,True,30,4,0.5,52,12
1246,113,12,30,20,20,150,50,0.04,0.05,20,True,30,4,0.5,25,5
1247,113,12,40,20,20,150,50,0.04,0.05,20,True,30,4,0.5,16,4
1248,113,12,50,20,20,150,50,0.04,0.05,20,True,30,4,0.5,6,6
1249,113,12,60,20,20,150,50,0.04,0.05,20,True,30,4,0.5,3,8
1250,113,12,70,20,20,150,50,0.04,0.05,20,True,30,4,0.5,0,11
1251,113,12,80,20,20,150,50,0.04,0.05,20,True,30,4,0.5,0,13
1252,113,12,90,20,20,150,50,0.04,0.05,20,True,30,4,0.5,0,14
1253,113,12,100,20,20,150,50,0.04,0.05,20,True,30,4,0.5,0,15
1254,114,12,0,20,20,150,100,0.04,0.05,20,True,30,4,0.5,100,150
1255,114,12,10,20,20,150,100,0.04,0.05,20,True,30,4,0.5,117,19
1256,114,12,20,20,20,150,100,0.04,0.05,20,True,30,4,0.5,103,0
1257,114,12,30,20,20,150,100,0.04,0.05,20,True,30,4,0.5,37,0
1258,114,12,40,20,20,150,100,0.04,0.05,20,True,30,4,0.5,13,0
1259,114,12,50,20,20,150,100,0.04,0.05,20,True,30,4,0.5,6,0
1260,114,12,60,20,20,150,100,0.04,0.05,20,True,30,4,0.5,0,0
1261,114,12,70,20,20,150,100,0.04,0.05,20,True,30,4,0.5,0,0
1262,114,12,80,20,20,150,100,0.04,0.05,20,True,30,4,0.5,0,0
1263,114,12,90,20,20,150,100,0.04,0.05,20,True,30,4,0.5,0,0
1264,114,12,100,20,20,150,100,0.04,0.05,20,True,30,4,0.5,0,0
1265,115,12,0,20,20,100,150,0.04,0.05,20,True,30,4,0.5,150,100
1266,115,12,10,20,20,100,150,0.04,0.05,20,True,30,4,0.5,162,20
1267,115,12,20,20,20,100,150,0.04,0.05,20,True,30,4,0.5,107,5
1268,115,12,30,20,20,100,150,0.04,0.05,20,True,30,4,0.5,28,5
1269,115,12,40,20,20,100,150,0.04,0.05,20,True,30,4,0.5,10,6
1270,115,12,50,20,20,100,150,0.04,0.05,20,True,30,4,0.5,2,7
1271,115,12,60,20,20,100,150,0.04,0.05,20,True,30,4,0.5,0,5
1272,115,12,70,20,20,100,150,0.04,0.05,20,True,30,4,0.5,0,8
1273,115,12,80,20,20,100,150,0.04,0.05,20,True,30,4,0.5,0,9
1274,115,12,90,20,20,100,150,0.04,0.05,20,True,30,4,0.5,0,14
1275,115,12,100,20,20,100,150,0.04,0.05,20,True,30,4,0.5,0,16
1276,116,12,0,20,20,150,150,0.04,0.05,20,True,30,4,0.5,150,150
1277,116,12,10,20,20,150,150,0.04,0.05,20,True,30,4,0.5,191,10
1278,116,12,20,20,20,150,150,0.04,0.05,20,True,30,4,0.5,109,4
1279,116,12,30,20,20,150,150,0.04,0.05,20,True,30,4,0.5,44,0
1280,116,12,40,20,20,150,150,0.04,0.05,20,True,30,4,0.5,21,0
1281,116,12,50,20,20,150,150,0.04,0.05,20,True,30,4,0.5,2,0
1282,116,12,60,20,20,150,150,0.04,0.05,20,True,30,4,0.5,0,0
1283,116,12,70,20,20,150,150,0.04,0.05,20,True,30,4,0.5,0,0
1284,116,12,80,20,20,150,150,0.04,0.05,20,True,30,4,0.5,0,0
1285,116,12,90,20,20,150,150,0.04,0.05,20,True,30,4,0.5,0,0
1286,116,12,100,20,20,150,150,0.04,0.05,20,True,30,4,0.5,0,0
1287,117,13,0,20,20,50,100,0.04,0.05,20,True,30,4,0.5,100,50
1288,117,13,10,20,20,50,100,0.04,0.05,20,True,30,4,0.5,107,11
1289,117,13,20,20,20,50,100,0.04,0.05,20,True,30,4,0.5,54,8
1290,117,13,30,20,20,50,100,0.04,0.05,20,True,30,4,0.5,34,2
1291,117,13,40,20,20,50,100,0.04,0.05,20,True,30,4,0.5,8,2
1292,117,13,50,20,20,50,100,0.04,0.05,20,True,30,4,0.5,2,2
1293,117,13,60,20,20,50,100,0.04,0.05,20,True,30,4,0.5,0,2
1294,117,13,70,20,20,50,100,0.04,0.05,20,True,30,4,0.5,0,3
1295,117,13,80,20,20,50,100,0.04,0.05,20,True,30,4,0.5,0,5
1296,117,13,90,20,20,50,100,0.04,0.05,20,True,30,4,0.5,0,6
1297,117,13,100,20,20,50,100,0.04,0.05,20,True,30,4,0.5,0,10
1298,118,13,0,20,20,50,50,0.04,0.05,20,True,30,4,0.5,50,50
1299,118,13,10,20,20,50,50,0.04,0.05,20,True,30,4,0.5,51,27
1300,118,13,20,20,20,50,50,0.04,0.05,20,True,30,4,0.5,33,10
1301,118,13,30,20,20,50,50,0.04,0.05,20,True,30,4,0.5,20,9
1302,118,13,40,20,20,50,50,0.04,0.05,20,True,30,4,0.5,5,12
1303,118,13,50,20,20,50,50,0.04,0.05,20,True,30,4,0.5,4,17
1304,118,13,60,20,20,50,50,0.04,0.05,20,True,30,4,0.5,0,21
1305,118,13,70,20,20,50,50,0.04,0.05,20,True,30,4,0.5,0,22
1306,118,13,80,20,20,50,50,0.04,0.05,20,True,30,4,0.5,0,22
1307,118,13,90,20,20,50,50,0.04,0.05,20,True,30,4,0.5,0,30
1308,118,13,100,20,20,50,50,0.04,0.05,20,True,30,4,0.5,0,30
1309,119,13,0,20,20,150,50,0.04,0.05,20,True,30,4,0.5,50,150
1310,119,13,10,20,20,150,50,0.04,0.05,20,True,30,4,0.5,59,42
1311,119,13,20,20,20,150,50,0.04,0.05,20,True,30,4,0.5,53,11
1312,119,13,30,20,20,150,50,0.04,0.05,20,True,30,4,0.5,36,2
1313,119,13,40,20,20,150,50,0.04,0.05,20,True,30,4,0.5,16,1
1314,119,13,50,20,20,150,50,0.04,0.05,20,True,30,4,0.5,4,1
1315,119,13,60,20,20,150,50,0.04,0.05,20,True,30,4,0.5,4,2
1316,119,13,70,20,20,150,50,0.04,0.05,20,True,30,4,0.5,0,2
1317,119,13,80,20,20,150,50,0.04,0.05,20,True,30,4,0.5,0,6
1318,119,13,90,20,20,150,50,0.04,0.05,20,True,30,4,0.5,0,6
1319,119,13,100,20,20,150,50,0.04,0.05,20,True,30,4,0.5,0,8
1320,120,13,0,20,20,100,50,0.04,0.05,20,True,30,4,0.5,50,100
1321,120,13,10,20,20,100,50,0.04,0.05,20,True,30,4,0.5,58,36
1322,120,13,20,20,20,100,50,0.04,0.05,20,True,30,4,0.5,47,9
1323,120,13,30,20,20,100,50,0.04,0.05,20,True,30,4,0.5,27,5
1324,120,13,40,20,20,100,50,0.04,0.05,20,True,30,4,0.5,13,6
1325,120,13,50,20,20,100,50,0.04,0.05,20,True,30,4,0.5,9,13
1326,120,13,60,20,20,100,50,0.04,0.05,20,True,30,4,0.5,1,14
1327,120,13,70,20,20,100,50,0.04,0.05,20,True,30,4,0.5,1,14
1328,120,13,80,20,20,100,50,0.04,0.05,20,True,30,4,0.5,3,14
1329,120,13,90,20,20,100,50,0.04,0.05,20,True,30,4,0.5,1,13
1330,120,13,100,20,20,100,50,0.04,0.05,20,True,30,4,0.5,0,15
1331,121,13,0,20,20,50,150,0.04,0.05,20,True,30,4,0.5,150,50
1332,121,13,10,20,20,50,150,0.04,0.05,20,True,30,4,0.5,181,8
1333,121,13,20,20,20,50,150,0.04,0.05,20,True,30,4,0.5,80,2
1334,121,13,30,20,20,50,150,0.04,0.05,20,True,30,4,0.5,17,1
1335,121,13,40,20,20,50,150,0.04,0.05,20,True,30,4,0.5,6,1
1336,121,13,50,20,20,50,150,0.04,0.05,20,True,30,4,0.5,2,1
1337,121,13,60,20,20,50,150,0.04,0.05,20,True,30,4,0.5,1,1
1338,121,13,70,20,20,50,150,0.04,0.05,20,True,30,4,0.5,1,1
1339,121,13,80,20,20,50,150,0.04,0.05,20,True,30,4,0.5,0,1
1340,121,13,90,20,20,50,150,0.04,0.05,20,True,30,4,0.5,0,3
1341,121,13,100,20,20,50,150,0.04,0.05,20,True,30,4,0.5,0,7
1342,122,13,0,20,20,100,100,0.04,0.05,20,True,30,4,0.5,100,100
1343,122,13,10,20,20,100,100,0.04,0.05,20,True,30,4,0.5,110,20
1344,122,13,20,20,20,100,100,0.04,0.05,20,True,30,4,0.5,73,5
1345,122,13,30,20,20,100,100,0.04,0.05,20,True,30,4,0.5,34,2
1346,122,13,40,20,20,100,100,0.04,0.05,20,True,30,4,0.5,12,2
1347,122,13,50,20,20,100,100,0.04,0.05,20,True,30,4,0.5,1,2
1348,122,13,60,20,20,100,100,0.04,0.05,20,True,30,4,0.5,0,2
1349,122,13,70,20,20,100,100,0.04,0.05,20,True,30,4,0.5,0,3
1350,122,13,80,20,20,100,100,0.04,0.05,20,True,30,4,0.5,0,5
1351,122,13,90,20,20,100,100,0.04,0.05,20,True,30,4,0.5,0,8
1352,122,13,100,20,20,100,100,0.04,0.05,20,True,30,4,0.5,0,13
1353,123,13,0,20,20,100,150,0.04,0.05,20,True,30,4,0.5,150,100
1354,123,13,10,20,20,100,150,0.04,0.05,20,True,30,4,0.5,181,17
1355,123,13,20,20,20,100,150,0.04,0.05,20,True,30,4,0.5,101,3
1356,123,13,30,20,20,100,150,0.04,0.05,20,True,30,4,0.5,39,3
1357,123,13,40,20,20,100,150,0.04,0.05,20,True,30,4,0.5,3,3
1358,123,13,50,20,20,100,150,0.04,0.05,20,True,30,4,0.5,1,5
1359,123,13,60,20,20,100,150,0.04,0.05,20,True,30,4,0.5,1,7
1360,123,13,70,20,20,100,150,0.04,0.05,20,True,30,4,0.5,1,9
1361,123,13,80,20,20,100,150,0.04,0.05,20,True,30,4,0.5,0,14
1362,123,13,90,20,20,100,150,0.04,0.05,20,True,30,4,0.5,0,20
1363,123,13,100,20,20,100,150,0.04,0.05,20,True,30,4,0.5,0,22
1364,124,13,0,20,20,150,100,0.04,0.05,20,True,30,4,0.5,100,150
1365,124,13,10,20,20,150,100,0.04,0.05,20,True,30,4,0.5,127,21
1366,124,13,20,20,20,150,100,0.04,0.05,20,True,30,4,0.5,75,1
1367,124,13,30,20,20,150,100,0.04,0.05,20,True,30,4,0.5,40,0
1368,124,13,40,20,20,150,100,0.04,0.05,20,True,30,4,0.5,17,0
1369,124,13,50,20,20,150,100,0.04,0.05,20,True,30,4,0.5,7,0
1370,124,13,60,20,20,150,100,0.04,0.05,20,True,30,4,0.5,8,0
1371,124,13,70,20,20,150,100,0.04,0.05,20,True,30,4,0.5,0,0
1372,124,13,80,20,20,150,100,0.04,0.05,20,True,30,4,0.5,0,0
1373,124,13,90,20,20,150,100,0.04,0.05,20,True,30,4,0.5,0,0
1374,124,13,100,20,20,150,100,0.04,0.05,20,True,30,4,0.5,0,0
1375,125,14,0,20,20,50,50,0.04,0.05,20,True,30,4,0.5,50,50
1376,125,14,10,20,20,50,50,0.04,0.05,20,True,30,4,0.5,67,18
1377,125,14,20,20,20,50,50,0.04,0.05,20,True,30,4,0.5,43,9
1378,125,14,30,20,20,50,50,0.04,0.05,20,True,30,4,0.5,19,10
1379,125,14,40,20,20,50,50,0.04,0.05,20,True,30,4,0.5,7,13
1380,125,14,50,20,20,50,50,0.04,0.05,20,True,30,4,0.5,4,12
1381,125,14,60,20,20,50,50,0.04,0.05,20,True,30,4,0.5,0,13
1382,125,14,70,20,20,50,50,0.04,0.05,20,True,30,4,0.5,0,12
1383,125,14,80,20,20,50,50,0.04,0.05,20,True,30,4,0.5,0,17
1384,125,14,90,20,20,50,50,0.04,0.05,20,True,30,4,0.5,0,18
1385,125,14,100,20,20,50,50,0.04,0.05,20,True,30,4,0.5,0,20
1386,126,13,0,20,20,150,150,0.04,0.05,20,True,30,4,0.5,150,150
1387,126,13,10,20,20,150,150,0.04,0.05,20,True,30,4,0.5,170,9
1388,126,13,20,20,20,150,150,0.04,0.05,20,True,30,4,0.5,124,1
1389,126,13,30,20,20,150,150,0.04,0.05,20,True,30,4,0.5,59,1
1390,126,13,40,20,20,150,150,0.04,0.05,20,True,30,4,0.5,27,1
1391,126,13,50,20,20,150,150,0.04,0.05,20,True,30,4,0.5,14,1
1392,126,13,60,20,20,150,150,0.04,0.05,20,True,30,4,0.5,9,1
1393,126,13,70,20,20,150,150,0.04,0.05,20,True,30,4,0.5,1,2
1394,126,13,80,20,20,150,150,0.04,0.05,20,True,30,4,0.5,1,2
1395,126,13,90,20,20,150,150,0.04,0.05,20,True,30,4,0.5,0,3
1396,126,13,100,20,20,150,150,0.04,0.05,20,True,30,4,0.5,0,5
1397,127,14,0,20,20,100,50,0.04,0.05,20,True,30,4,0.5,50,100
1398,127,14,10,20,20,100,50,0.04,0.05,20,True,30,4,0.5,57,37
1399,127,14,20,20,20,100,50,0.04,0.05,20,True,30,4,0.5,51,11
1400,127,14,30,20,20,100,50,0.04,0.05,20,True,30,4,0.5,16,4
1401,127,14,40,20,20,100,50,0.04,0.05,20,True,30,4,0.5,4,4
1402,127,14,50,20,20,100,50,0.04,0.05,20,True,30,4,0.5,2,5
1403,127,14,60,20,20,100,50,0.04,0.05,20,True,30,4,0.5,0,9
1404,127,14,70,20,20,100,50,0.04,0.05,20,True,30,4,0.5,0,8
1405,127,14,80,20,20,100,50,0.04,0.05,20,True,30,4,0.5,0,12
1406,127,14,90,20,20,100,50,0.04,0.05,20,True,30,4,0.5,0,13
1407,127,14,100,20,20,100,50,0.04,0.05,20,True,30,4,0.5,0,18
1408,128,14,0,20,20,100,100,0.04,0.05,20,True,30,4,0.5,100,100
1409,128,14,10,20,20,100,100,0.04,0.05,20,True,30,4,0.5,114,27
1410,128,14,20,20,20,100,100,0.04,0.05,20,True,30,4,0.5,92,4
1411,128,14,30,20,20,100,100,0.04,0.05,20,True,30,4,0.5,20,1
1412,128,14,40,20,20,100,100,0.04,0.05,20,True,30,4,0.5,11,1
1413,128,14,50,20,20,100,100,0.04,0.05,20,True,30,4,0.5,2,1
1414,128,14,60,20,20,100,100,0.04,0.05,20,True,30,4,0.5,0,1
1415,128,14,70,20,20,100,100,0.04,0.05,20,True,30,4,0.5,0,2
1416,128,14,80,20,20,100,100,0.04,0.05,20,True,30,4,0.5,0,2
1417,128,14,90,20,20,100,100,0.04,0.05,20,True,30,4,0.5,0,3
1418,128,14,100,20,20,100,100,0.04,0.05,20,True,30,4,0.5,0,3
1419,129,14,0,20,20,50,100,0.04,0.05,20,True,30,4,0.5,100,50
1420,129,14,10,20,20,50,100,0.04,0.05,20,True,30,4,0.5,122,15
1421,129,14,20,20,20,50,100,0.04,0.05,20,True,30,4,0.5,62,2
1422,129,14,30,20,20,50,100,0.04,0.05,20,True,30,4,0.5,24,1
1423,129,14,40,20,20,50,100,0.04,0.05,20,True,30,4,0.5,4,1
1424,129,14,50,20,20,50,100,0.04,0.05,20,True,30,4,0.5,0,1
1425,129,14,60,20,20,50,100,0.04,0.05,20,True,30,4,0.5,0,3
1426,129,14,70,20,20,50,100,0.04,0.05,20,True,30,4,0.5,0,5
1427,129,14,80,20,20,50,100,0.04,0.05,20,True,30,4,0.5,0,10
1428,129,14,90,20,20,50,100,0.04,0.05,20,True,30,4,0.5,0,11
1429,129,14,100,20,20,50,100,0.04,0.05,20,True,30,4,0.5,0,17
1430,130,14,0,20,20,50,150,0.04,0.05,20,True,30,4,0.5,150,50
1431,130,14,10,20,20,50,150,0.04,0.05,20,True,30,4,0.5,165,16
1432,130,14,20,20,20,50,150,0.04,0.05,20,True,30,4,0.5,92,5
1433,130,14,30,20,20,50,150,0.04,0.05,20,True,30,4,0.5,32,5
1434,130,14,40,20,20,50,150,0.04,0.05,20,True,30,4,0.5,3,9
1435,130,14,50,20,20,50,150,0.04,0.05,20,True,30,4,0.5,2,13
1436,130,14,60,20,20,50,150,0.04,0.05,20,True,30,4,0.5,2,16
1437,130,14,70,20,20,50,150,0.04,0.05,20,True,30,4,0.5,0,19
1438,130,14,80,20,20,50,150,0.04,0.05,20,True,30,4,0.5,0,30
1439,130,14,90,20,20,50,150,0.04,0.05,20,True,30,4,0.5,0,39
1440,130,14,100,20,20,50,150,0.04,0.05,20,True,30,4,0.5,0,39
1441,131,14,0,20,20,150,50,0.04,0.05,20,True,30,4,0.5,50,150
1442,131,14,10,20,20,150,50,0.04,0.05,20,True,30,4,0.5,60,35
1443,131,14,20,20,20,150,50,0.04,0.05,20,True,30,4,0.5,48,13
1444,131,14,30,20,20,150,50,0.04,0.05,20,True,30,4,0.5,29,4
1445,131,14,40,20,20,150,50,0.04,0.05,20,True,30,4,0.5,11,3
1446,131,14,50,20,20,150,50,0.04,0.05,20,True,30,4,0.5,6,3
1447,131,14,60,20,20,150,50,0.04,0.05,20,True,30,4,0.5,4,4
1448,131,14,70,20,20,150,50,0.04,0.05,20,True,30,4,0.5,0,6
1449,131,14,80,20,20,150,50,0.04,0.05,20,True,30,4,0.5,0,6
1450,131,14,90,20,20,150,50,0.04,0.05,20,True,30,4,0.5,0,8
1451,131,14,100,20,20,150,50,0.04,0.05,20,True,30,4,0.5,0,12
1452,132,14,0,20,20,150,100,0.04,0.05,20,True,30,4,0.5,100,150
1453,132,14,10,20,20,150,100,0.04,0.05,20,True,30,4,0.5,123,32
1454,132,14,20,20,20,150,100,0.04,0.05,20,True,30,4,0.5,80,2
1455,132,14,30,20,20,150,100,0.04,0.05,20,True,30,4,0.5,37,2
1456,132,14,40,20,20,150,100,0.04,0.05,20,True,30,4,0.5,7,1
1457,132,14,50,20,20,150,100,0.04,0.05,20,True,30,4,0.5,3,1
1458,132,14,60,20,20,150,100,0.04,0.05,20,True,30,4,0.5,3,4
1459,132,14,70,20,20,150,100,0.04,0.05,20,True,30,4,0.5,1,5
1460,132,14,80,20,20,150,100,0.04,0.05,20,True,30,4,0.5,0,4
1461,132,14,90,20,20,150,100,0.04,0.05,20,True,30,4,0.5,0,4
1462,132,14,100,20,20,150,100,0.04,0.05,20,True,30,4,0.5,0,8
1463,133,14,0,20,20,100,150,0.04,0.05,20,True,30,4,0.5,150,100
1464,133,14,10,20,20,100,150,0.04,0.05,20,True,30,4,0.5,165,21
1465,133,14,20,20,20,100,150,0.04,0.05,20,True,30,4,0.5,111,1
1466,133,14,30,20,20,100,150,0.04,0.05,20,True,30,4,0.5,37,1
1467,133,14,40,20,20,100,150,0.04,0.05,20,True,30,4,0.5,3,1
1468,133,14,50,20,20,100,150,0.04,0.05,20,True,30,4,0.5,1,1
1469,133,14,60,20,20,100,150,0.04,0.05,20,True,30,4,0.5,0,1
1470,133,14,70,20,20,100,150,0.04,0.05,20,True,30,4,0.5,0,3
1471,133,14,80,20,20,100,150,0.04,0.05,20,True,30,4,0.5,0,5
1472,133,14,90,20,20,100,150,0.04,0.05,20,True,30,4,0.5,0,7
1473,133,14,100,20,20,100,150,0.04,0.05,20,True,30,4,0.5,0,9
1474,134,15,0,20,20,50,50,0.04,0.05,20,True,30,4,0.5,50,50
1475,134,15,10,20,20,50,50,0.04,0.05,20,True,30,4,0.5,61,25
1476,134,15,20,20,20,50,50,0.04,0.05,20,True,30,4,0.5,40,12
1477,134,15,30,20,20,50,50,0.04,0.05,20,True,30,4,0.5,15,7
1478,134,15,40,20,20,50,50,0.04,0.05,20,True,30,4,0.5,3,7
1479,134,15,50,20,20,50,50,0.04,0.05,20,True,30,4,0.5,0,7
1480,134,15,60,20,20,50,50,0.04,0.05,20,True,30,4,0.5,0,7
1481,134,15,70,20,20,50,50,0.04,0.05,20,True,30,4,0.5,0,14
1482,134,15,80,20,20,50,50,0.04,0.05,20,True,30,4,0.5,0,21
1483,134,15,90,20,20,50,50,0.04,0.05,20,True,30,4,0.5,0,32
1484,134,15,100,20,20,50,50,0.04,0.05,20,True,30,4,0.5,0,33
1485,135,14,0,20,20,150,150,0.04,0.05,20,True,30,4,0.5,150,150
1486,135,14,10,20,20,150,150,0.04,0.05,20,True,30,4,0.5,182,16
1487,135,14,20,20,20,150,150,0.04,0.05,20,True,30,4,0.5,121,1
1488,135,14,30,20,20,150,150,0.04,0.05,20,True,30,4,0.5,47,1
1489,135,14,40,20,20,150,150,0.04,0.05,20,True,30,4,0.5,12,2
1490,135,14,50,20,20,150,150,0.04,0.05,20,True,30,4,0.5,4,3
1491,135,14,60,20,20,150,150,0.04,0.05,20,True,30,4,0.5,0,4
1492,135,14,70,20,20,150,150,0.04,0.05,20,True,30,4,0.5,0,5
1493,135,14,80,20,20,150,150,0.04,0.05,20,True,30,4,0.5,0,4
1494,135,14,90,20,20,150,150,0.04,0.05,20,True,30,4,0.5,0,5
1495,135,14,100,20,20,150,150,0.04,0.05,20,True,30,4,0.5,0,6
1496,136,15,0,20,20,50,100,0.04,0.05,20,True,30,4,0.5,100,50
1497,136,15,10,20,20,50,100,0.04,0.05,20,True,30,4,0.5,118,24
1498,136,15,20,20,20,50,100,0.04,0.05,20,True,30,4,0.5,74,9
1499,136,15,30,20,20,50,100,0.04,0.05,20,True,30,4,0.5,13,8
1500,136,15,40,20,20,50,100,0.04,0.05,20,True,30,4,0.5,6,5
1501,136,15,50,20,20,50,100,0.04,0.05,20,True,30,4,0.5,2,6
1502,136,15,60,20,20,50,100,0.04,0.05,20,True,30,4,0.5,0,7
1503,136,15,70,20,20,50,100,0.04,0.05,20,True,30,4,0.5,0,9
1504,136,15,80,20,20,50,100,0.04,0.05,20,True,30,4,0.5,0,12
1505,136,15,90,20,20,50,100,0.04,0.05,20,True,30,4,0.5,0,16
1506,136,15,100,20,20,50,100,0.04,0.05,20,True,30,4,0.5,0,21
1507,137,15,0,20,20,50,150,0.04,0.05,20,True,30,4,0.5,150,50
1508,137,15,10,20,20,50,150,0.04,0.05,20,True,30,4,0.5,155,17
1509,137,15,20,20,20,50,150,0.04,0.05,20,True,30,4,0.5,73,1
1510,137,15,30,20,20,50,150,0.04,0.05,20,True,30,4,0.5,24,1
1511,137,15,40,20,20,50,150,0.04,0.05,20,True,30,4,0.5,10,1
1512,137,15,50,20,20,50,150,0.04,0.05,20,True,30,4,0.5,4,2
1513,137,15,60,20,20,50,150,0.04,0.05,20,True,30,4,0.5,0,3
1514,137,15,70,20,20,50,150,0.04,0.05,20,True,30,4,0.5,0,4
1515,137,15,80,20,20,50,150,0.04,0.05,20,True,30,4,0.5,0,6
1516,137,15,90,20,20,50,150,0.04,0.05,20,True,30,4,0.5,0,7
1517,137,15,100,20,20,50,150,0.04,0.05,20,True,30,4,0.5,0,9
1518,138,15,0,20,20,100,50,0.04,0.05,20,True,30,4,0.5,50,100
1519,138,15,10,20,20,100,50,0.04,0.05,20,True,30,4,0.5,62,33
1520,138,15,20,20,20,100,50,0.04,0.05,20,True,30,4,0.5,58,11
1521,138,15,30,20,20,100,50,0.04,0.05,20,True,30,4,0.5,31,3
1522,138,15,40,20,20,100,50,0.04,0.05,20,True,30,4,0.5,15,4
1523,138,15,50,20,20,100,50,0.04,0.05,20,True,30,4,0.5,3,6
1524,138,15,60,20,20,100,50,0.04,0.05,20,True,30,4,0.5,1,8
1525,138,15,70,20,20,100,50,0.04,0.05,20,True,30,4,0.5,0,10
1526,138,15,80,20,20,100,50,0.04,0.05,20,True,30,4,0.5,0,11
1527,138,15,90,20,20,100,50,0.04,0.05,20,True,30,4,0.5,0,15
1528,138,15,100,20,20,100,50,0.04,0.05,20,True,30,4,0.5,0,15
1529,139,15,0,20,20,100,100,0.04,0.05,20,True,30,4,0.5,100,100
1530,139,15,10,20,20,100,100,0.04,0.05,20,True,30,4,0.5,118,22
1531,139,15,20,20,20,100,100,0.04,0.05,20,True,30,4,0.5,84,2
1532,139,15,30,20,20,100,100,0.04,0.05,20,True,30,4,0.5,40,1
1533,139,15,40,20,20,100,100,0.04,0.05,20,True,30,4,0.5,10,1
1534,139,15,50,20,20,100,100,0.04,0.05,20,True,30,4,0.5,5,1
1535,139,15,60,20,20,100,100,0.04,0.05,20,True,30,4,0.5,0,1
1536,139,15,70,20,20,100,100,0.04,0.05,20,True,30,4,0.5,0,2
1537,139,15,80,20,20,100,100,0.04,0.05,20,True,30,4,0.5,0,2
1538,139,15,90,20,20,100,100,0.04,0.05,20,True,30,4,0.5,0,4
1539,139,15,100,20,20,100,100,0.04,0.05,20,True,30,4,0.5,0,6
